group_id,index1,index2,name1,name2,stem_fields1,stem_fields2,url,name_similarity,recommendation,reason
VAR_6165,892,895,iD Tech Fortnite Creative Camp,iD Tech Scratch Programming,"Game Design, Programming, Technology","Computer Science, Programming, Game Design",https://www.idtech.com/summer-camps,53,keep_separate,Different STEM fields
VAR_6166,892,896,iD Tech Fortnite Creative Camp,iD Tech Intro to Engineering,"Game Design, Programming, Technology","Engineering, Physics, Design",https://www.idtech.com/summer-camps,52,keep_separate,Different STEM fields
VAR_6167,892,897,iD Tech Fortnite Creative Camp,iD Tech Blockchain & Cryptocurrency,"Game Design, Programming, Technology","Computer Science, Technology, Economics",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6168,892,898,iD Tech Fortnite Creative Camp,iD Tech AI Ethics & Society,"Game Design, Programming, Technology","Artificial Intelligence, Ethics, Computer Science",https://www.idtech.com/summer-camps,53,keep_separate,Different STEM fields
VAR_6169,892,899,iD Tech Fortnite Creative Camp,iD Tech Advanced Unity Game Dev,"Game Design, Programming, Technology","Game Design, Computer Science, Programming",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6170,892,900,iD Tech Fortnite Creative Camp,iD Tech Arduino Engineering,"Game Design, Programming, Technology","Engineering, Robotics, Programming",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6171,892,901,iD Tech Fortnite Creative Camp,iD Tech Photography & Photoshop,"Game Design, Programming, Technology","Photography, Digital Art, Technology",https://www.idtech.com/summer-camps,46,keep_separate,Different STEM fields
VAR_6172,892,902,iD Tech Fortnite Creative Camp,iD Tech App Inventor for Beginners,"Game Design, Programming, Technology","Mobile Development, Computer Science, Design",https://www.idtech.com/summer-camps,47,keep_separate,Different STEM fields
VAR_6173,892,903,iD Tech Fortnite Creative Camp,iD Tech Competitive Programming,"Game Design, Programming, Technology","Computer Science, Algorithms, Programming",https://www.idtech.com/summer-camps,59,keep_separate,Different STEM fields
VAR_6174,892,904,iD Tech Fortnite Creative Camp,iD Tech Game Art & Animation,"Game Design, Programming, Technology","Game Design, Digital Art, Animation",https://www.idtech.com/summer-camps,52,keep_separate,Different STEM fields
VAR_6175,892,905,iD Tech Fortnite Creative Camp,iD Tech Discord Bot Development,"Game Design, Programming, Technology","Programming, Computer Science, Web Development",https://www.idtech.com/summer-camps,52,keep_separate,Different STEM fields
VAR_6176,892,906,iD Tech Fortnite Creative Camp,iD Tech Environmental Tech & Sustainability,"Game Design, Programming, Technology","Environmental Science, Engineering, Technology",https://www.idtech.com/summer-camps,47,keep_separate,Different STEM fields
VAR_6177,892,907,iD Tech Fortnite Creative Camp,iD Tech Raspberry Pi Projects,"Game Design, Programming, Technology","Computer Science, Engineering, Programming",https://www.idtech.com/summer-camps,47,keep_separate,Different STEM fields
VAR_6178,892,908,iD Tech Fortnite Creative Camp,iD Tech Podcast Production,"Game Design, Programming, Technology","Media Production, Technology, Communication",https://www.idtech.com/summer-camps,50,keep_separate,Different STEM fields
VAR_6179,893,894,iD Tech YouTube Content Creation,iD Tech Machine Learning & Data Science,"Media Production, Digital Marketing, Technology","Data Science, Artificial Intelligence, Programming",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6180,893,895,iD Tech YouTube Content Creation,iD Tech Scratch Programming,"Media Production, Digital Marketing, Technology","Computer Science, Programming, Game Design",https://www.idtech.com/summer-camps,51,keep_separate,Different STEM fields
VAR_6181,893,896,iD Tech YouTube Content Creation,iD Tech Intro to Engineering,"Media Production, Digital Marketing, Technology","Engineering, Physics, Design",https://www.idtech.com/summer-camps,53,keep_separate,Different STEM fields
VAR_6182,893,897,iD Tech YouTube Content Creation,iD Tech Blockchain & Cryptocurrency,"Media Production, Digital Marketing, Technology","Computer Science, Technology, Economics",https://www.idtech.com/summer-camps,51,keep_separate,Different STEM fields
VAR_6183,893,898,iD Tech YouTube Content Creation,iD Tech AI Ethics & Society,"Media Production, Digital Marketing, Technology","Artificial Intelligence, Ethics, Computer Science",https://www.idtech.com/summer-camps,51,keep_separate,Different STEM fields
VAR_6184,893,899,iD Tech YouTube Content Creation,iD Tech Advanced Unity Game Dev,"Media Production, Digital Marketing, Technology","Game Design, Computer Science, Programming",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6185,893,900,iD Tech YouTube Content Creation,iD Tech Arduino Engineering,"Media Production, Digital Marketing, Technology","Engineering, Robotics, Programming",https://www.idtech.com/summer-camps,51,keep_separate,Different STEM fields
VAR_6186,893,901,iD Tech YouTube Content Creation,iD Tech Photography & Photoshop,"Media Production, Digital Marketing, Technology","Photography, Digital Art, Technology",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6187,893,902,iD Tech YouTube Content Creation,iD Tech App Inventor for Beginners,"Media Production, Digital Marketing, Technology","Mobile Development, Computer Science, Design",https://www.idtech.com/summer-camps,55,keep_separate,Different STEM fields
VAR_6188,893,903,iD Tech YouTube Content Creation,iD Tech Competitive Programming,"Media Production, Digital Marketing, Technology","Computer Science, Algorithms, Programming",https://www.idtech.com/summer-camps,54,keep_separate,Different STEM fields
VAR_6189,893,904,iD Tech YouTube Content Creation,iD Tech Game Art & Animation,"Media Production, Digital Marketing, Technology","Game Design, Digital Art, Animation",https://www.idtech.com/summer-camps,57,keep_separate,Different STEM fields
VAR_6190,893,905,iD Tech YouTube Content Creation,iD Tech Discord Bot Development,"Media Production, Digital Marketing, Technology","Programming, Computer Science, Web Development",https://www.idtech.com/summer-camps,51,keep_separate,Different STEM fields
VAR_6191,893,906,iD Tech YouTube Content Creation,iD Tech Environmental Tech & Sustainability,"Media Production, Digital Marketing, Technology","Environmental Science, Engineering, Technology",https://www.idtech.com/summer-camps,51,keep_separate,Different STEM fields
VAR_6192,893,907,iD Tech YouTube Content Creation,iD Tech Raspberry Pi Projects,"Media Production, Digital Marketing, Technology","Computer Science, Engineering, Programming",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6193,893,908,iD Tech YouTube Content Creation,iD Tech Podcast Production,"Media Production, Digital Marketing, Technology","Media Production, Technology, Communication",https://www.idtech.com/summer-camps,59,keep_separate,Different STEM fields
VAR_6194,894,895,iD Tech Machine Learning & Data Science,iD Tech Scratch Programming,"Data Science, Artificial Intelligence, Programming","Computer Science, Programming, Game Design",https://www.idtech.com/summer-camps,52,keep_separate,Different STEM fields
VAR_6195,894,896,iD Tech Machine Learning & Data Science,iD Tech Intro to Engineering,"Data Science, Artificial Intelligence, Programming","Engineering, Physics, Design",https://www.idtech.com/summer-camps,51,keep_separate,Different STEM fields
VAR_6196,894,897,iD Tech Machine Learning & Data Science,iD Tech Blockchain & Cryptocurrency,"Data Science, Artificial Intelligence, Programming","Computer Science, Technology, Economics",https://www.idtech.com/summer-camps,57,keep_separate,Different STEM fields
VAR_6197,894,898,iD Tech Machine Learning & Data Science,iD Tech AI Ethics & Society,"Data Science, Artificial Intelligence, Programming","Artificial Intelligence, Ethics, Computer Science",https://www.idtech.com/summer-camps,61,keep_separate,Different STEM fields
VAR_6198,894,899,iD Tech Machine Learning & Data Science,iD Tech Advanced Unity Game Dev,"Data Science, Artificial Intelligence, Programming","Game Design, Computer Science, Programming",https://www.idtech.com/summer-camps,51,keep_separate,Different STEM fields
VAR_6199,894,900,iD Tech Machine Learning & Data Science,iD Tech Arduino Engineering,"Data Science, Artificial Intelligence, Programming","Engineering, Robotics, Programming",https://www.idtech.com/summer-camps,55,keep_separate,Different STEM fields
VAR_6200,894,901,iD Tech Machine Learning & Data Science,iD Tech Photography & Photoshop,"Data Science, Artificial Intelligence, Programming","Photography, Digital Art, Technology",https://www.idtech.com/summer-camps,43,keep_separate,Different STEM fields
VAR_6201,894,902,iD Tech Machine Learning & Data Science,iD Tech App Inventor for Beginners,"Data Science, Artificial Intelligence, Programming","Mobile Development, Computer Science, Design",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6202,894,903,iD Tech Machine Learning & Data Science,iD Tech Competitive Programming,"Data Science, Artificial Intelligence, Programming","Computer Science, Algorithms, Programming",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6203,894,904,iD Tech Machine Learning & Data Science,iD Tech Game Art & Animation,"Data Science, Artificial Intelligence, Programming","Game Design, Digital Art, Animation",https://www.idtech.com/summer-camps,60,keep_separate,Different STEM fields
VAR_6204,894,905,iD Tech Machine Learning & Data Science,iD Tech Discord Bot Development,"Data Science, Artificial Intelligence, Programming","Programming, Computer Science, Web Development",https://www.idtech.com/summer-camps,43,keep_separate,Different STEM fields
VAR_6205,894,906,iD Tech Machine Learning & Data Science,iD Tech Environmental Tech & Sustainability,"Data Science, Artificial Intelligence, Programming","Environmental Science, Engineering, Technology",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6206,894,907,iD Tech Machine Learning & Data Science,iD Tech Raspberry Pi Projects,"Data Science, Artificial Intelligence, Programming","Computer Science, Engineering, Programming",https://www.idtech.com/summer-camps,44,keep_separate,Different STEM fields
VAR_6207,894,908,iD Tech Machine Learning & Data Science,iD Tech Podcast Production,"Data Science, Artificial Intelligence, Programming","Media Production, Technology, Communication",https://www.idtech.com/summer-camps,46,keep_separate,Different STEM fields
VAR_6208,895,896,iD Tech Scratch Programming,iD Tech Intro to Engineering,"Computer Science, Programming, Game Design","Engineering, Physics, Design",https://www.idtech.com/summer-camps,58,keep_separate,Different STEM fields
VAR_6209,895,897,iD Tech Scratch Programming,iD Tech Blockchain & Cryptocurrency,"Computer Science, Programming, Game Design","Computer Science, Technology, Economics",https://www.idtech.com/summer-camps,52,keep_separate,Different STEM fields
VAR_6210,895,898,iD Tech Scratch Programming,iD Tech AI Ethics & Society,"Computer Science, Programming, Game Design","Artificial Intelligence, Ethics, Computer Science",https://www.idtech.com/summer-camps,52,keep_separate,Different STEM fields
VAR_6211,895,899,iD Tech Scratch Programming,iD Tech Advanced Unity Game Dev,"Computer Science, Programming, Game Design","Game Design, Computer Science, Programming",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6212,895,900,iD Tech Scratch Programming,iD Tech Arduino Engineering,"Computer Science, Programming, Game Design","Engineering, Robotics, Programming",https://www.idtech.com/summer-camps,59,keep_separate,Different STEM fields
VAR_6213,895,901,iD Tech Scratch Programming,iD Tech Photography & Photoshop,"Computer Science, Programming, Game Design","Photography, Digital Art, Technology",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6214,895,902,iD Tech Scratch Programming,iD Tech App Inventor for Beginners,"Computer Science, Programming, Game Design","Mobile Development, Computer Science, Design",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6215,895,903,iD Tech Scratch Programming,iD Tech Competitive Programming,"Computer Science, Programming, Game Design","Computer Science, Algorithms, Programming",https://www.idtech.com/summer-camps,76,keep_separate,Different STEM fields
VAR_6216,895,904,iD Tech Scratch Programming,iD Tech Game Art & Animation,"Computer Science, Programming, Game Design","Game Design, Digital Art, Animation",https://www.idtech.com/summer-camps,55,keep_separate,Different STEM fields
